Date,ChosenTicker
2023-01-03,AMZN
2023-01-04,UNP
2023-01-05,FDX
2023-01-06,HON
2023-01-09,WMT
2023-01-10,ADBE
2023-01-11,MA
2023-01-12,ADP
2023-01-13,HUM
2023-01-17,ADI
2023-01-18,PNC
2023-01-19,ABT
2023-01-20,TGT
2023-01-23,PEP
2023-01-24,SPGI
2023-01-25,MS
2023-01-26,INTC
2023-01-27,AIG
2023-01-30,DE
2023-01-31,INTU
2023-02-01,QCOM
2023-02-02,JPM
2023-02-03,VZ
2023-02-06,GOOGL
2023-02-07,AAPL
2023-02-08,GM
2023-02-09,CRM
2023-02-10,GE
2023-02-13,MO
2023-02-14,PLD
2023-02-15,ISRG
2023-02-16,V
2023-02-17,LOW
2023-02-21,NFLX
2023-02-22,MDT
2023-02-23,ZTS
2023-02-24,JNJ
2023-02-27,COST
2023-02-28,MRK
2023-03-01,XOM
2023-03-02,MMC
2023-03-03,CAT
2023-03-06,BAC
2023-03-07,RTX
2023-03-08,CB
2023-03-09,MCD
2023-03-10,LIN
2023-03-13,WFC
2023-03-14,ACN
2023-03-15,UNH
2023-03-16,BLK
2023-03-17,SO
2023-03-20,KO
2023-03-21,CB
2023-03-22,MU
2023-03-23,VRTX
2023-03-24,APD
2023-03-27,REGN
2023-03-28,ALL
2023-03-29,CVX
2023-03-30,META
2023-03-31,DIS
2023-04-03,BDX
2023-04-04,NEE
2023-04-05,FI
2023-04-06,TMO
2023-04-10,AMAT
2023-04-11,DUK
2023-04-12,SYK
2023-04-13,NVDA
2023-04-14,EL
2023-04-17,BKNG
2023-04-18,GILD
2023-04-19,HD
2023-04-20,PM
2023-04-21,AMZN
2023-04-24,T
2023-04-25,AMGN
2023-04-26,CL
2023-04-27,MA
2023-04-28,CRM
2023-05-01,WFC
2023-05-02,USB
2023-05-03,INTU
2023-05-04,LMT
2023-05-05,SBUX
2023-05-08,WMT
2023-05-09,ICE
2023-05-10,MSFT
2023-05-11,PFE
2023-05-12,CI
2023-05-15,CAT
2023-05-16,ABBV
2023-05-17,AON
2023-05-18,GOOGL
2023-05-19,CB
2023-05-22,FDX
2023-05-23,HON
2023-05-24,ABT
2023-05-25,NFLX
2023-05-26,PEP
2023-05-30,PFE
2023-05-31,NOW
2023-06-01,DE
2023-06-02,ZTS
2023-06-05,ISRG
2023-06-06,PGR
2023-06-07,HUM
2023-06-08,ADI
2023-06-09,BRK-B
2023-06-12,AMT
2023-06-13,PLD
2023-06-14,JPM
2023-06-15,EOG
2023-06-16,SPGI
2023-06-20,GS
2023-06-21,JNJ
2023-06-22,C
2023-06-23,LOW
2023-06-26,NSC
2023-06-27,INTC
2023-06-28,AIG
2023-06-29,DIS
2023-06-30,GM
2023-07-03,AAPL
2023-07-05,BLK
2023-07-06,TGT
2023-07-07,PNC
2023-07-10,GE
2023-07-11,SHW
2023-07-12,MDT
2023-07-13,TXN
2023-07-14,BAC
2023-07-17,MMC
2023-07-18,CSCO
2023-07-19,ACN
2023-07-20,PG
2023-07-21,MRK
2023-07-24,ADBE
2023-07-25,APD
2023-07-26,AMD
2023-07-27,TMO
2023-07-28,EQIX
2023-07-31,QCOM
2023-08-01,CVX
2023-08-02,NEE
2023-08-03,BDX
2023-08-04,MO
2023-08-07,DUK
2023-08-08,SYK
2023-08-09,RTX
2023-08-10,META
2023-08-11,MCD
2023-08-14,LIN
2023-08-15,MU
2023-08-16,VRTX
2023-08-17,KO
2023-08-18,ALL
2023-08-21,NVDA
2023-08-22,EL
2023-08-23,USB
2023-08-24,IBM
2023-08-25,AMZN
2023-08-28,MS
2023-08-29,FI
2023-08-30,MA
2023-08-31,GILD
2023-09-01,HD
2023-09-05,SBUX
2023-09-06,CI
2023-09-07,CRM
2023-09-08,AMGN
2023-09-11,UNP
2023-09-12,BKNG
2023-09-13,HON
2023-09-14,DE
2023-09-15,AVGO
2023-09-18,LMT
2023-09-19,DHR
2023-09-20,ISRG
2023-09-21,AMAT
2023-09-22,WMT
2023-09-25,VZ
2023-09-26,NOW
2023-09-27,MU
2023-09-28,SO
2023-09-29,PEP
2023-10-02,WFC
2023-10-03,ADP
2023-10-04,FDX
2023-10-05,CAT
2023-10-06,MSFT
2023-10-09,AAPL
2023-10-10,JPM
2023-10-11,AMT
2023-10-12,BRK-B
2023-10-13,INTU
2023-10-16,TMO
2023-10-17,UNH
2023-10-18,BDX
2023-10-19,COST
2023-10-20,JNJ
2023-10-23,COST
2023-10-24,GOOGL
2023-10-25,ADP
2023-10-26,ABBV
2023-10-27,AON
2023-10-30,ABT
2023-10-31,NFLX
2023-11-01,QCOM
2023-11-02,LOW
2023-11-03,ZTS
2023-11-06,DIS
2023-11-07,HUM
2023-11-08,EOG
2023-11-09,PLD
2023-11-10,APD
2023-11-13,GS
2023-11-14,RTX
2023-11-15,MDT
2023-11-16,CME
2023-11-17,SPGI
2023-11-20,TXN
2023-11-21,BLK
2023-11-22,CL
2023-11-24,GM
2023-11-27,C
2023-11-28,MRK
2023-11-29,REGN
2023-11-30,MMC
2023-12-01,DHR
2023-12-04,GE
2023-12-05,MO
2023-12-06,DUK
2023-12-07,CSCO
2023-12-08,PNC
2023-12-11,ACN
2023-12-12,V
2023-12-13,CVX
2023-12-14,NEE
2023-12-15,MCD
2023-12-18,XOM
2023-12-19,KO
2023-12-20,ALL
2023-12-21,INTC
2023-12-22,PM
2023-12-26,NVDA
2023-12-27,EL
2023-12-28,USB
2023-12-29,IBM
2024-01-02,BAC
2024-01-03,AMZN
2024-01-04,NSC
2024-01-05,AMGN
2024-01-08,PG
2024-01-09,MA
2024-01-10,ADP
2024-01-11,DE
2024-01-12,AMD
2024-01-16,CI
2024-01-17,CRM
2024-01-18,NOW
2024-01-19,META
2024-01-22,WFC
2024-01-23,LMT
2024-01-24,REGN
2024-01-25,HD
2024-01-26,SYK
2024-01-29,BKNG
2024-01-30,CB
2024-01-31,WMT
2024-02-01,AIG
2024-02-02,HUM
2024-02-05,PGR
2024-02-06,PEP
2024-02-07,FI
2024-02-08,FDX
2024-02-09,CAT
2024-02-12,MU
2024-02-13,VRTX
2024-02-14,MDT
2024-02-15,ADI
2024-02-16,PLD
2024-02-20,QCOM
2024-02-21,BDX
2024-02-22,SHW
2024-02-23,JPM
2024-02-26,AVGO
2024-02-27,ABT
2024-02-28,EQIX
2024-02-29,SPGI
2024-03-01,EOG
2024-03-04,ABBV
2024-03-05,SBUX
2024-03-06,INTC
2024-03-07,PM
2024-03-08,JNJ
2024-03-11,C
2024-03-12,ISRG
2024-03-13,T
2024-03-14,APD
2024-03-15,VZ
2024-03-18,BRK-B
2024-03-19,ADBE
2024-03-20,ALL
2024-03-21,BLK
2024-03-22,TGT
2024-03-25,DUK
2024-03-26,SYK
2024-03-27,TMO
2024-03-28,CME
2024-04-01,ACN
2024-04-02,UNP
2024-04-03,MSFT
2024-04-04,MO
2024-04-05,CVX
2024-04-08,CB
2024-04-09,GOOGL
2024-04-10,GILD
2024-04-11,MMC
2024-04-12,SHW
2024-04-15,GM
2024-04-16,HON
2024-04-17,DIS
2024-04-18,LOW
2024-04-19,SO
2024-04-22,MCD
2024-04-23,ICE
2024-04-24,MRK
2024-04-25,IBM
2024-04-26,GE
2024-04-29,COST
2024-04-30,PNC
2024-05-01,RTX
2024-05-02,GILD
2024-05-03,KO
2024-05-06,BAC
2024-05-07,NVDA
2024-05-08,EL
2024-05-09,USB
2024-05-10,TXN
2024-05-13,AMZN
2024-05-14,V
2024-05-15,MA
2024-05-16,FI
2024-05-17,AMGN
2024-05-20,UNH
2024-05-21,DE
2024-05-22,GS
2024-05-23,CI
2024-05-24,PFE
2024-05-28,WFC
2024-05-29,INTC
2024-05-30,LIN
2024-05-31,ISRG
2024-06-03,AMAT
2024-06-04,HUM
2024-06-05,ZTS
2024-06-06,BLK
2024-06-07,MS
2024-06-10,HD
2024-06-11,XOM
2024-06-12,BKNG
2024-06-13,WMT
2024-06-14,AMD
2024-06-17,NOW
2024-06-18,META
2024-06-20,PEP
2024-06-21,ALL
2024-06-24,QCOM
2024-06-25,MDT
2024-06-26,ADI
2024-06-27,FDX
2024-06-28,AAPL
2024-07-01,MU
2024-07-02,AMT
2024-07-03,PLD
2024-07-05,ABT
2024-07-08,CL
2024-07-09,SPGI
2024-07-10,NFLX
2024-07-11,BRK-B
2024-07-12,INTU
2024-07-15,JPM
2024-07-16,IBM
2024-07-17,DUK
2024-07-18,CSCO
2024-07-19,LMT
2024-07-22,ICE
2024-07-23,JNJ
2024-07-24,CRM
2024-07-25,CVX
2024-07-26,NEE
2024-07-29,GM
2024-07-30,AAPL
2024-07-31,ABBV
2024-08-01,AIG
2024-08-02,MSFT
2024-08-05,HON
2024-08-06,BAC
2024-08-07,APD
2024-08-08,VZ
2024-08-09,PNC
2024-08-12,BDX
2024-08-13,CSCO
2024-08-14,LOW
2024-08-15,NSC
2024-08-16,MCD
2024-08-19,ADBE
2024-08-20,MRK
2024-08-21,LIN
2024-08-22,ACN
2024-08-23,PGR
2024-08-26,DIS
2024-08-27,GE
2024-08-28,COST
2024-08-29,KO
2024-08-30,GOOGL
2024-09-03,CAT
2024-09-04,RTX
2024-09-05,GILD
2024-09-06,MMC
2024-09-09,C
2024-09-10,TMO
2024-09-11,PG
2024-09-12,NVDA
2024-09-13,EL
2024-09-16,USB
2024-09-17,VRTX
2024-09-18,MA
2024-09-19,META
2024-09-20,AMZN
2024-09-23,T
2024-09-24,WFC
2024-09-25,FI
2024-09-26,AMGN
2024-09-27,UNP
2024-09-30,CI
2024-10-01,PFE
2024-10-02,DE
2024-10-03,AVGO
2024-10-04,ALL
2024-10-07,ABT
2024-10-08,SO
2024-10-09,NOW
2024-10-10,ISRG
2024-10-11,CME
2024-10-14,HUM
2024-10-15,AMAT
2024-10-16,WMT
2024-10-17,REGN
2024-10-18,MSFT
2024-10-21,ADP
2024-10-22,PEP
2024-10-23,ADP
2024-10-24,BRK-B
2024-10-25,TXN
2024-10-28,MU
2024-10-29,EOG
2024-10-30,BLK
2024-10-31,TGT
2024-11-01,SPGI
2024-11-04,ADI
2024-11-05,FDX
2024-11-06,HON
2024-11-07,CVX
2024-11-08,NEE
2024-11-11,JNJ
2024-11-12,CAT
2024-11-13,PLD
2024-11-14,HD
2024-11-15,XOM
2024-11-18,DUK
2024-11-19,SHW
2024-11-20,MDT
2024-11-21,INTU
2024-11-22,INTC
2024-11-25,ICE
2024-11-26,BKNG
2024-11-27,META
2024-11-29,MCD
2024-12-02,AON
2024-12-03,BAC
2024-12-04,QCOM
2024-12-05,LMT
2024-12-06,DHR
2024-12-09,DIS
2024-12-10,BDX
2024-12-11,SBUX
2024-12-12,GM
2024-12-13,CRM
2024-12-16,PNC
2024-12-17,ACN
2024-12-18,V
2024-12-19,GOOGL
2024-12-20,CB
2024-12-23,APD
2024-12-24,AMD
2024-12-26,TMO
2024-12-27,CL
2024-12-30,ABBV
2024-12-31,SYK
2025-01-02,KO
2025-01-03,MMC
2025-01-06,PM
2025-01-07,JPM
2025-01-08,AMT
2025-01-10,MRK
2025-01-13,LIN
2025-01-14,GE
2025-01-15,MO
2025-01-16,LOW
2025-01-17,MS
2025-01-21,RTX
2025-01-22,GILD
2025-01-23,NVDA
2025-01-24,EL
2025-01-27,USB
2025-01-28,AVGO
2025-01-29,AMZN
2025-01-30,EQIX
2025-01-31,WFC
2025-02-03,AMGN
2025-02-04,UNH
2025-02-05,FI
2025-02-06,HUM
2025-02-07,ZTS
2025-02-10,MA
2025-02-11,FI
2025-02-12,CI
2025-02-13,AAPL
2025-02-14,ABT
2025-02-18,AMAT
2025-02-19,DE
2025-02-20,VRTX
2025-02-21,FDX
2025-02-24,PFE
2025-02-25,MU
2025-02-26,GS
2025-02-27,WMT
2025-02-28,REGN
2025-03-03,DUK
2025-03-04,COST
2025-03-05,HD
2025-03-06,AIG
2025-03-07,RTX
2025-03-10,CB
2025-03-11,SPGI
2025-03-12,INTU
2025-03-13,PEP
2025-03-14,ADP
2025-03-17,JNJ
2025-03-18,CAT
2025-03-19,GE
2025-03-20,C
2025-03-21,ISRG
2025-03-24,NFLX
2025-03-25,ALL
2025-03-26,MSFT
2025-03-27,NEE
2025-03-28,BLK
2025-03-31,NSC
2025-04-01,BRK-B
2025-04-02,IBM
2025-04-03,NOW
2025-04-04,PFE
2025-04-07,CVX
2025-04-08,CB
2025-04-09,INTC
2025-04-10,DHR
2025-04-11,BDX
2025-04-14,AON
2025-04-15,MCD
2025-04-16,XOM
2025-04-17,PNC
2025-04-21,LMT
2025-04-22,SBUX
2025-04-23,BAC
2025-04-24,MDT
2025-04-25,ADI
2025-04-28,JPM
2025-04-29,VZ
2025-04-30,QCOM
2025-05-01,ACN
2025-05-02,TGT
2025-05-05,GOOGL
2025-05-06,HON
2025-05-07,GM
2025-05-08,CRM
2025-05-09,LOW
2025-05-12,MS
2025-05-13,ABBV
2025-05-14,SYK
2025-05-15,PLD
2025-05-16,MRK
2025-05-19,AMT
2025-05-20,APD
2025-05-21,ADBE
2025-05-22,MMC
2025-05-23,SHW
2025-05-27,TMO
2025-05-28,V
2025-05-29,KO
2025-05-30,DIS
2025-06-02,BKNG
2025-06-03,ADP
2025-06-04,NVDA
2025-06-05,INTC
2025-06-06,PM
2025-06-09,EL
2025-06-10,AMGN
2025-06-11,PG
2025-06-12,NOW
2025-06-13,META
2025-06-16,USB
2025-06-17,AMD
2025-06-18,WFC
2025-06-20,AMZN
2025-06-23,CME
2025-06-24,MA
2025-06-25,AAPL
2025-06-26,MU
2025-06-27,EOG
2025-06-30,CI
2025-07-01,PFE
2025-07-02,DE
2025-07-03,TXN
2025-07-07,GE
2025-07-08,CSCO
2025-07-09,DUK
2025-07-10,MO
2025-07-11,MSFT
2025-07-14,CAT
2025-07-15,ABT
2025-07-16,T
2025-07-17,RTX
2025-07-18,HON
2025-07-21,PEP
2025-07-22,FI
2025-07-23,WMT
2025-07-24,DHR
2025-07-25,HUM
2021-09-28,EQIX
2021-09-29,JNJ
2021-09-30,COST
2021-10-01,ISRG
2021-10-04,PGR
2021-10-05,TMO
2021-10-06,UNP
2021-10-07,BRK-B
2021-10-08,GS
2021-10-11,HD
2021-10-12,ICE
2021-10-13,MDT
2021-10-14,VRTX
2021-10-15,PLD
2021-10-18,BAC
2021-10-19,SPGI
2021-10-20,AVGO
2021-10-21,ABBV
2021-10-22,AIG
2021-10-25,ALL
2021-10-26,PNC
2021-10-27,MRK
2021-10-28,LIN
2021-10-29,GOOGL
2021-11-01,GILD
2021-11-02,FDX
2021-11-03,NEE
2021-11-04,JPM
2021-11-05,INTU
2021-11-08,GM
2021-11-09,CRM
2021-11-10,MCD
2021-11-11,ADBE
2021-11-12,BDX
2021-11-15,C
2021-11-16,ACN
2021-11-17,SO
2021-11-18,DIS
2021-11-19,MMC
2021-11-22,AON
2021-11-23,BLK
2021-11-24,UNH
2021-11-26,KO
2021-11-29,QCOM
2021-11-30,LOW
2021-12-01,AMAT
2021-12-02,BKNG
2021-12-03,CB
2021-12-06,LMT
2021-12-07,REGN
2021-12-08,APD
2021-12-09,VZ
2021-12-10,CVX
2021-12-13,ADP
2021-12-14,NVDA
2021-12-15,INTC
2021-12-16,SBUX
2021-12-17,AMGN
2021-12-20,CL
2021-12-21,MA
2021-12-22,HON
2021-12-23,DE
2021-12-27,IBM
2021-12-28,NOW
2021-12-29,GILD
2021-12-30,EL
2021-12-31,MU
2022-01-03,ADI
2022-01-04,USB
2022-01-05,XOM
2022-01-06,HUM
2022-01-07,NSC
2022-01-10,GE
2022-01-11,CSCO
2022-01-12,AMZN
2022-01-13,MS
2022-01-14,DUK
2022-01-18,SHW
2022-01-19,BKNG
2022-01-20,META
2022-01-21,CI
2022-01-24,CB
2022-01-25,WFC
2022-01-26,RTX
2022-01-27,ADP
2022-01-28,ISRG
2022-01-31,ZTS
2022-02-01,PEP
2022-02-02,FI
2022-02-03,ABT
2022-02-04,NFLX
2022-02-07,QCOM
2022-02-08,MSFT
2022-02-09,AAPL
2022-02-10,BRK-B
2022-02-11,EOG
2022-02-14,WMT
2022-02-15,PM
2022-02-16,TMO
2022-02-17,TGT
2022-02-18,KO
2022-02-22,PLD
2022-02-23,PFE
2022-02-24,GOOGL
2022-02-25,SPGI
2022-02-28,PGR
2022-03-01,BAC
2022-03-02,BLK
2022-03-03,V
2022-03-04,JNJ
2022-03-07,MO
2022-03-08,LMT
2022-03-09,SYK
2022-03-10,LOW
2022-03-11,SO
2022-03-14,MDT
2022-03-15,T
2022-03-16,HD
2022-03-17,LIN
2022-03-18,PNC
2022-03-21,BDX
2022-03-22,SHW
2022-03-23,ABBV
2022-03-24,AON
2022-03-25,MCD
2022-03-28,ICE
2022-03-29,GM
2022-03-30,C
2022-03-31,FDX
2022-04-01,CAT
2022-04-04,MMC
2022-04-05,COST
2022-04-06,MRK
2022-04-07,AMD
2022-04-08,JPM
2022-04-11,AMT
2022-04-12,APD
2022-04-13,VZ
2022-04-14,CVX
2022-04-18,ALL
2022-04-19,DIS
2022-04-20,ACN
2022-04-21,PG
2022-04-22,NVDA
2022-04-25,INTC
2022-04-26,REGN
2022-04-27,HUM
2022-04-28,ZTS
2022-04-29,MA
2022-05-02,GILD
2022-05-03,AMGN
2022-05-04,CME
2022-05-05,NOW
2022-05-06,DE
2022-05-09,EQIX
2022-05-10,EL
2022-05-11,MU
2022-05-12,TXN
2022-05-13,ISRG
2022-05-16,UNH
2022-05-17,GOOGL
2022-05-18,PFE
2022-05-19,CI
2022-05-20,CB
2022-05-23,GM
2022-05-24,AAPL
2022-05-25,AMZN
2022-05-26,UNP
2022-05-27,BLK
2022-05-31,CL
2022-06-01,DUK
2022-06-02,CSCO
2022-06-03,PEP
2022-06-06,META
2022-06-07,BKNG
2022-06-08,FI
2022-06-09,USB
2022-06-10,AVGO
2022-06-13,WMT
2022-06-14,AIG
2022-06-15,WFC
2022-06-16,GE
2022-06-17,DHR
2022-06-21,ABT
2022-06-22,EQIX
2022-06-23,DIS
2022-06-24,RTX
2022-06-27,LOW
2022-06-28,NSC
2022-06-29,ALL
2022-06-30,FDX
2022-07-01,MO
2022-07-05,PLD
2022-07-06,BRK-B
2022-07-07,AMAT
2022-07-08,MSFT
2022-07-11,NEE
2022-07-12,SPGI
2022-07-13,GS
2022-07-14,ABBV
2022-07-15,AON
2022-07-18,KO
2022-07-19,TMO
2022-07-20,MS
2022-07-21,MRK
2022-07-22,VRTX
2022-07-25,LMT
2022-07-26,SBUX
2022-07-27,BAC
2022-07-28,JPM
2022-07-29,IBM
2022-08-01,MCD
2022-08-02,ADBE
2022-08-03,JNJ
2022-08-04,CRM
2022-08-05,PNC
2022-08-08,APD
2022-08-09,XOM
2022-08-10,QCOM
2022-08-11,ACN
2022-08-12,NFLX
2022-08-15,MDT
2022-08-16,PGR
2022-08-17,BDX
2022-08-18,SYK
2022-08-19,HD
2022-08-22,PM
2022-08-23,CVX
2022-08-24,HON
2022-08-25,MMC
2022-08-26,COST
2022-08-29,NVDA
2022-08-30,INTC
2022-08-31,PM
2022-09-01,NOW
2022-09-02,META
2022-09-06,ISRG
2022-09-07,T
2022-09-08,HUM
2022-09-09,SO
2022-09-12,MU
2022-09-13,EOG
2022-09-14,EL
2022-09-15,AMGN
2022-09-16,V
2022-09-19,MA
2022-09-20,NEE
2022-09-21,GOOGL
2022-09-22,ADP
2022-09-23,AMZN
2022-09-26,UNP
2022-09-27,BLK
2022-09-28,CME
2022-09-29,USB
2022-09-30,TXN
2022-10-03,GM
2022-10-04,CAT
2022-10-05,DE
2022-10-06,INTU
2022-10-07,CI
2022-10-10,PFE
2022-10-11,WMT
2022-10-12,DHR
2022-10-13,PEP
2022-10-14,PFE
2022-10-17,FDX
2022-10-18,AAPL
2022-10-19,ABT
2022-10-20,ZTS
2022-10-21,RTX
2022-10-24,HON
2022-10-25,TMO
2022-10-26,TGT
2022-10-27,DUK
2022-10-28,SHW
2022-10-31,BKNG
2022-11-01,QCOM
2022-11-02,PLD
2022-11-03,FI
2022-11-04,CVX
2022-11-07,CB
2022-11-08,KO
2022-11-09,DIS
2022-11-10,MSFT
2022-11-11,C
2022-11-14,BRK-B
2022-11-15,AMT
2022-11-16,MRK
2022-11-17,AMD
2022-11-18,GE
2022-11-21,MO
2022-11-22,ABBV
2022-11-23,SBUX
2022-11-25,HD
2022-11-28,AIG
2022-11-29,ALL
2022-11-30,MCD
2022-12-01,LIN
2022-12-02,LOW
2022-12-05,NSC
2022-12-06,WFC
2022-12-07,MMC
2022-12-08,DHR
2022-12-09,MDT
2022-12-12,ADI
2022-12-13,APD
2022-12-14,XOM
2022-12-15,JPM
2022-12-16,AVGO
2022-12-19,JNJ
2022-12-20,C
2022-12-21,PNC
2022-12-22,LMT
2022-12-23,AON
2022-12-27,BDX
2022-12-28,SYK
2022-12-29,SPGI
2022-12-30,GS
2023-01-03,ACN
2023-01-04,UNH
2023-01-05,NVDA
2023-01-06,INTC
2023-01-09,PM
2023-01-10,NOW
2023-01-11,BAC
2023-01-12,ISRG
2023-01-13,EQIX
2023-01-17,DIS
2023-01-18,HUM
2023-01-19,T
2023-01-20,GM
2023-01-23,CRM
2023-01-24,MU
2023-01-25,VRTX
2023-01-26,AMGN
2023-01-27,PG
2023-01-30,EL
2023-01-31,CI
2023-02-01,CRM
2023-02-02,USB
2023-02-03,IBM
2023-02-06,MA
2023-02-07,GILD
2023-02-08,TMO
2023-02-09,CL
2023-02-10,RTX
2023-02-13,META
2023-02-14,BLK
2023-02-15,MS
2023-02-16,MSFT
2023-02-17,MO
2023-02-21,GOOGL
2023-02-22,ADP
2023-02-23,FDX
2023-02-24,CAT
2023-02-27,DE
2023-02-28,AMT
2023-03-01,CVX
2023-03-02,HON
2023-03-03,AMZN
2023-03-06,PGR
2023-03-07,DUK
2023-03-08,CSCO
2023-03-09,SPGI
2023-03-10,INTU
2023-03-13,BKNG
2023-03-14,GILD
2023-03-15,WMT
2023-03-16,AIG
2023-03-17,QCOM
2023-03-20,KO
2023-03-21,MCD
2023-03-22,ADBE
2023-03-23,MRK
2023-03-24,VZ
2023-03-27,MDT
2023-03-28,SO
2023-03-29,PEP
2023-03-30,FI
2023-03-31,WFC
2023-04-03,LMT
2023-04-04,ICE
2023-04-05,GE
2023-04-06,COST
2023-04-10,LOW
2023-04-11,AMAT
2023-04-12,BRK-B
2023-04-13,EOG
2023-04-14,PNC
2023-04-17,ABT
2023-04-18,TGT
2023-04-19,PLD
2023-04-20,ACN
2023-04-21,CME
2023-04-24,JPM
2023-04-25,TXN
2023-04-26,MMC
2023-04-27,AON
2023-04-28,JNJ
2023-05-01,AAPL
2023-05-02,APD
2023-05-03,REGN
2023-05-04,ALL
2023-05-05,ABBV
2023-05-08,SBUX
2023-05-09,HD
2023-05-10,ICE
2023-05-11,BDX
2023-05-12,CSCO
2023-05-15,INTC
2023-05-16,AIG
2023-05-17,BAC
2023-05-18,NOW
2023-05-19,NVDA
2023-05-22,HUM
2023-05-23,V
2023-05-24,ISRG
2023-05-25,NFLX
2023-05-26,DIS
2023-05-30,MU
2023-05-31,GS
2023-06-01,RTX
2023-06-02,META
2023-06-05,EL
2023-06-06,AMGN
2023-06-07,UNH
2023-06-08,GM
2023-06-09,COST
2023-06-12,USB
2023-06-13,AVGO
2023-06-14,AMZN
2023-06-15,UNP
2023-06-16,MA
2023-06-20,ADP
2023-06-21,DE
2023-06-22,AMD
2023-06-23,TMO
2023-06-26,CL
2023-06-27,CI
2023-06-28,NEE
2023-06-29,CVX
2023-06-30,AAPL
2023-07-03,BLK
2023-07-05,V
2023-07-06,FDX
2023-07-07,NEE
2023-07-10,PLD
2023-07-11,BAC
2023-07-12,MSFT
2023-07-13,CAT
2023-07-14,GE
2023-07-17,MO
2023-07-18,MDT
2023-07-19,ADI
2023-07-20,GOOGL
2023-07-21,GILD
2023-07-24,MCD
2023-07-25,ADBE
2023-07-26,MRK
2023-07-27,LIN
2023-07-28,PNC
2023-07-31,BRK-B
2023-08-01,AMT
2023-08-02,QCOM
2023-08-03,WFC
2023-08-04,KO
2023-08-07,SPGI
2023-08-08,EQIX
2023-08-09,WMT
2023-08-10,REGN
2023-08-11,PEP
2023-08-14,BKNG
2023-08-15,CRM
2023-08-16,JPM
2023-08-17,IBM
2023-08-18,LOW
2023-08-21,ZTS
2023-08-22,DUK
2023-08-23,SYK
2023-08-24,ABT
2023-08-25,MS
2023-08-28,LMT
2023-08-29,ICE
2023-08-30,APD
2023-08-31,XOM
2023-09-01,HD
2023-09-05,LIN
2023-09-06,ABBV
2023-09-07,DHR
2023-09-08,BDX
2023-09-11,SHW
2023-09-12,JNJ
2023-09-13,CB
2023-09-14,ALL
2023-09-15,ACN
2023-09-18,UNH
2023-09-19,MMC
2023-09-20,SHW
2023-09-21,INTC
2023-09-22,PM
2023-09-25,MU
2023-09-26,VRTX
2023-09-27,EL
2023-09-28,RTX
2023-09-29,ADP
2023-10-02,HUM
2023-10-03,EOG
2023-10-04,NVDA
2023-10-05,NOW
2023-10-06,META
2023-10-09,ISRG
2023-10-10,NFLX
2023-10-11,USB
2023-10-12,TXN
2023-10-13,DE
2023-10-16,VZ
2023-10-17,DIS
2023-10-18,AMGN
2023-10-19,PG
2023-10-20,AMZN
2023-10-23,CME
2023-10-24,GM
2023-10-25,C
2023-10-26,CVX
2023-10-27,CB
2023-10-30,MA
2023-10-31,GILD
2023-11-01,CI
2023-11-02,CB
2023-11-03,BLK
2023-11-06,PGR
2023-11-07,TMO
2023-11-08,NSC
2023-11-09,BAC
2023-11-10,MSFT
2023-11-13,PFE
2023-11-14,FDX
2023-11-15,C
2023-11-16,PNC
2023-11-17,GE
2023-11-20,MO
2023-11-21,KO
2023-11-22,BRK-B
2023-11-24,T
2023-11-27,SPGI
2023-11-28,INTU
2023-11-29,PLD
2023-11-30,ABT
2023-12-01,TGT
2023-12-04,ALL
2023-12-05,MDT
2023-12-06,ADI
2023-12-07,BKNG
2023-12-08,FI
2023-12-11,MCD
2023-12-12,XOM
2023-12-13,MRK
2023-12-14,REGN
2023-12-15,JPM
2023-12-18,AMD
2023-12-19,QCOM
2023-12-20,WMT
2023-12-21,ICE
2023-12-22,HD
2023-12-26,SBUX
2023-12-27,ACN
2023-12-28,SO
2023-12-29,META
2024-01-02,PEP
2024-01-03,LMT
2024-01-04,ADBE
2024-01-05,DUK
2024-01-08,AON
2024-01-09,WFC
2024-01-10,LOW
2024-01-11,UNP
2024-01-12,JNJ
2024-01-16,CRM
2024-01-17,ABBV
2024-01-18,PM
2024-01-19,MMC
2024-01-22,CSCO
2024-01-23,APD
2024-01-24,IBM
2024-01-25,GOOGL
2024-01-26,ADP
2024-01-29,BDX
2024-01-30,COST
2024-01-31,INTC
2024-02-01,AIG
2024-02-02,MU
2024-02-05,AMAT
2024-02-06,NVDA
2024-02-07,EL
2024-02-08,NOW
2024-02-09,FI
2024-02-12,RTX
2024-02-13,GILD
2024-02-14,HUM
2024-02-15,VRTX
2024-02-16,USB
2024-02-20,AVGO
2024-02-21,ISRG
2024-02-22,NFLX
2024-02-23,DIS
2024-02-26,MA
2024-02-27,DE
2024-02-28,EQIX
2024-02-29,BLK
2024-03-01,CL
2024-03-04,MSFT
2024-03-05,AAPL
2024-03-06,AMGN
2024-03-07,PG
2024-03-08,TMO
2024-03-11,V
2024-03-12,BKNG
2024-03-13,CI
2024-03-14,SHW
2024-03-15,CVX
2024-03-18,CB
2024-03-19,MRK
2024-03-20,LIN
2024-03-21,PNC
2024-03-22,AMZN
2024-03-25,MS
2024-03-26,GM
2024-03-27,CSCO
2024-03-28,MCD
2024-04-01,XOM
2024-04-02,PLD
2024-04-03,BAC
2024-04-04,BRK-B
2024-04-05,AMT
2024-04-08,WMT
2024-04-09,REGN
2024-04-10,GE
